project,pr_name,build_id,num_changed_files,num_addition,num_deletion,num_changed_line
hadoop,PR-4666,1,46,1896,164,2060
hadoop,PR-4568,3,4,96,15,111
hadoop,PR-4677,1,9,178,118,296
hadoop,PR-4564,6,19,537,31,568
hadoop,PR-4684,1,9,73,143,216
hadoop,PR-4684,2,8,73,132,205
hadoop,PR-4684,3,8,72,131,203
hadoop,PR-4684,5,8,71,130,201
hadoop,PR-4568,4,4,106,16,122
hadoop,PR-4691,1,4,69,2,71
hadoop,PR-4691,2,4,69,2,71
hadoop,PR-4568,5,4,106,16,122
hadoop,PR-4703,1,3,99,38,137
hadoop,PR-4653,3,2,8,0,8
hadoop,PR-4659,6,5,145,6,151
hadoop,PR-4383,14,7,929,0,929
hadoop,PR-1747,4,5,339,99,438
hadoop,PR-4653,5,2,13,0,13
hadoop,PR-4708,3,20,196,328,524
hadoop,PR-4383,15,8,934,0,934
hadoop,PR-4726,1,4,29,7,36
hadoop,PR-4665,2,5,67,7,74
hadoop,PR-4665,3,5,66,7,73
hadoop,PR-4314,20,11,883,119,1002
hadoop,PR-4314,21,11,883,119,1002
hadoop,PR-4741,1,17,914,6,920
hadoop,PR-4314,22,11,883,119,1002
hadoop,PR-4314,23,10,883,118,1001
hadoop,PR-4731,2,4,69,3,72
hadoop,PR-4564,7,24,976,48,1024
hadoop,PR-4564,8,24,963,48,1011
hadoop,PR-4753,1,4,46,2,48
hadoop,PR-4668,4,22,233,392,625
hadoop,PR-4674,3,11,158,250,408
hadoop,PR-4761,2,2,13,1,14
hadoop,PR-4780,1,2,21,14,35
hadoop,PR-4784,1,3,13,15,28
hadoop,PR-4786,1,3,65,7,72
hadoop,PR-4788,1,2,6,0,6
hadoop,PR-4791,1,2,82,4,86
hadoop,PR-4792,2,4,112,63,175
hadoop,PR-4786,4,3,65,7,72
hadoop,PR-4794,1,4,275,165,440
hadoop,PR-4786,5,3,65,7,72
hadoop,PR-4797,1,3,174,11,185
hadoop,PR-4805,1,7,22,20,42
hadoop,PR-4808,1,4,271,0,271
hadoop,PR-4809,1,2,32,1,33
hadoop,PR-4811,1,2,18,2,20
hadoop,PR-4817,2,3,387,5,392
hadoop,PR-4817,4,9,663,5,668
hadoop,PR-4831,1,2,13,14,27
hadoop,PR-4835,2,13,175,162,337
hadoop,PR-4831,2,2,13,17,30
hadoop,PR-4840,1,1,3,2,5
hadoop,PR-4835,3,13,178,165,343
hadoop,PR-4847,1,1,2,0,2
hadoop,PR-4848,1,1,4,1,5
hadoop,PR-4849,1,1,13,0,13
hadoop,PR-4854,1,39,112,127,239
hadoop,PR-4849,2,1,13,0,13
hadoop,PR-4854,2,39,117,132,249
hadoop,PR-4854,3,43,137,152,289
hadoop,PR-4867,1,2,3,2,5
hadoop,PR-4868,1,3,31,19,50
hadoop,PR-4834,2,1,1,0,1
hadoop,PR-4877,1,2,18,3,21
hadoop,PR-4887,1,1,1,1,2
hadoop,PR-4888,1,14,398,22,420
hadoop,PR-4889,1,27,81,81,162
hadoop,PR-4888,2,14,398,23,421
hadoop,PR-4891,1,3,165,47,212
hadoop,PR-4891,2,3,165,47,212
hadoop,PR-4888,3,14,396,23,419
hadoop,PR-4902,1,2,32,17,49
hadoop,PR-4911,1,1,4,1,5
hadoop,PR-4923,1,3,56,16,72
hadoop,PR-4932,1,25,1428,28,1456
hadoop,PR-4877,2,2,18,3,21
hadoop,PR-4932,2,25,1429,28,1457
hadoop,PR-4932,3,25,1429,28,1457
hadoop,PR-4932,4,25,1429,28,1457
hadoop,PR-4902,2,2,34,17,51
hadoop,PR-4854,4,45,157,152,309
hadoop,PR-4947,2,6,305,0,305
hadoop,PR-4956,1,2,29,2,31
hadoop,PR-4947,3,7,214,0,214
hadoop,PR-4947,4,7,213,0,213
hadoop,PR-4947,5,6,211,0,211
hadoop,PR-4947,6,6,211,0,211
hadoop,PR-4971,1,1,0,9,9
hadoop,PR-4968,3,12,268,35,303
hadoop,PR-4990,1,5,152,164,316
hadoop,PR-4998,1,1,20,14,34
hadoop,PR-5000,1,2,10,0,10
hadoop,PR-5001,1,2,20,6,26
hadoop,PR-4998,2,1,20,14,34
hadoop,PR-4971,2,1,2,10,12
hadoop,PR-4834,3,1,1,0,1
hadoop,PR-5020,1,4,206,176,382
hadoop,PR-5021,1,21,277,241,518
hadoop,PR-5022,1,29,1298,1196,2494
hadoop,PR-5025,1,53,3036,3010,6046
hadoop,PR-5026,1,188,4337,4230,8567
hadoop,PR-5027,1,74,1307,1157,2464
hadoop,PR-5028,1,13,520,494,1014
hadoop,PR-5020,2,4,209,179,388
hadoop,PR-5033,1,3,13,11,24
hadoop,PR-5020,3,4,209,179,388
hadoop,PR-5022,2,29,1318,1229,2547
hadoop,PR-5028,2,13,548,507,1055
hadoop,PR-4968,4,12,249,35,284
hadoop,PR-4990,2,5,158,164,322
hadoop,PR-5039,1,2,22,3,25
hadoop,PR-4968,5,12,239,35,274
hadoop,PR-5044,1,3,44,3,47
hadoop,PR-5046,1,4,294,48,342
hadoop,PR-5044,2,3,44,3,47
hadoop,PR-5065,3,2,29,6,35
hadoop,PR-4835,4,13,170,167,337
hadoop,PR-5074,1,1,22,27,49
hadoop,PR-5067,5,21,744,240,984
hadoop,PR-4996,10,51,764,384,1148
hadoop,PR-5081,1,15,180,45,225
hadoop,PR-5067,6,21,752,240,992
hadoop,PR-5071,8,4,244,1,245
hadoop,PR-5071,9,4,243,1,244
hadoop,PR-5074,2,1,22,28,50
hadoop,PR-5071,10,5,251,1,252
hadoop,PR-5082,1,3,15,7,22
hadoop,PR-5071,11,5,255,1,256
hadoop,PR-5071,12,5,261,1,262
hadoop,PR-5067,7,21,751,239,990
hadoop,PR-5085,1,1,10,2,12
hadoop,PR-5082,2,3,15,5,20
hadoop,PR-5089,1,1,37,45,82
hadoop,PR-5089,2,1,37,45,82
hadoop,PR-5089,3,2,43,45,88
hadoop,PR-4968,6,11,228,35,263
hadoop,PR-5067,9,21,751,239,990
hadoop,PR-5095,1,2,2,2,4
hadoop,PR-5033,2,3,14,12,26
hadoop,PR-5095,4,6,61,58,119
hadoop,PR-5095,5,6,61,58,119
hadoop,PR-5133,1,3,26,3,29
hadoop,PR-5139,1,5,43,6,49
hadoop,PR-5127,2,3,72,19,91
hadoop,PR-5139,2,5,43,6,49
hadoop,PR-5157,1,2,58,0,58
hadoop,PR-5139,3,5,43,6,49
hadoop,PR-5117,5,15,1133,177,1310
hadoop,PR-5117,6,16,1605,196,1801
hadoop,PR-5165,1,2,2,2,4
hadoop,PR-5166,1,2,4,3,7
hadoop,PR-5170,1,1,9,11,20
hadoop,PR-5117,7,16,1812,200,2012
hadoop,PR-5174,1,5,86,2,88
hadoop,PR-5117,8,16,1812,201,2013
hadoop,PR-5174,2,5,86,2,88
hadoop,PR-5170,2,1,9,11,20
hadoop,PR-5177,1,2,20,1,21
hadoop,PR-5178,1,1,1913,1903,3816
hadoop,PR-5177,2,2,20,1,21
hadoop,PR-5139,4,5,43,6,49
hadoop,PR-5195,1,8,946,1049,1995
hadoop,PR-5148,8,10,329,29,358
hadoop,PR-5061,1,6,62,15,77
hadoop,PR-5200,1,4,54,33,87
hadoop,PR-5203,1,3,19,16,35
hadoop,PR-5117,9,16,1813,196,2009
hadoop,PR-5204,1,1,4,0,4
hadoop,PR-4139,1,3,58,14,72
hadoop,PR-5230,1,2,21,0,21
hadoop,PR-5233,1,1,14,0,14
hadoop,PR-5234,1,3,14,0,14
hadoop,PR-5235,1,1,4,0,4
hadoop,PR-5237,1,1,1,1,2
hadoop,PR-5238,1,1,2,0,2
hadoop,PR-5139,5,5,43,6,49
hadoop,PR-5237,2,1,2,1,3
hadoop,PR-5241,1,2,70,12,82
hadoop,PR-5203,2,3,20,16,36
hadoop,PR-5236,6,4,126,0,126
hadoop,PR-5236,7,4,126,0,126
hadoop,PR-5236,8,4,126,0,126
hadoop,PR-5247,1,1,1,5,6
hadoop,PR-5236,9,4,125,0,125
hadoop,PR-5236,10,4,125,0,125
hadoop,PR-5148,14,11,354,28,382
hadoop,PR-5255,1,1,4,1,5
hadoop,PR-5255,2,1,4,1,5
hadoop,PR-5259,1,2,3,67,70
hadoop,PR-5259,2,2,3,67,70
hadoop,PR-5258,2,8,304,48,352
hadoop,PR-5258,3,8,300,48,348
hadoop,PR-5258,4,8,300,48,348
hadoop,PR-5259,3,3,4,70,74
hadoop,PR-5148,15,11,1380,1055,2435
hadoop,PR-5148,16,11,354,28,382
hadoop,PR-5148,17,11,352,28,380
hadoop,PR-5148,18,11,356,28,384
hadoop,PR-4714,1,2,16,4,20
hadoop,PR-5261,3,31,1607,1216,2823
hadoop,PR-5261,4,31,1643,1216,2859
hadoop,PR-5262,3,6,33,23,56
hadoop,PR-5263,1,1,30,1,31
hadoop,PR-5261,5,31,1649,1216,2865
hadoop,PR-5261,6,31,1653,1216,2869
hadoop,PR-5269,1,1,51,49,100
hadoop,PR-5273,3,1,12,0,12
hadoop,PR-5200,2,4,56,33,89
hadoop,PR-5273,4,4,91,3,94
hadoop,PR-5273,5,4,90,3,93
hadoop,PR-5273,6,4,145,3,148
hadoop,PR-5204,2,1,4,0,4
hadoop,PR-5293,1,1,40,19,59
hadoop,PR-5297,1,7,563,17,580
hadoop,PR-5304,1,3,27,0,27
hadoop,PR-5306,1,23,99,36,135
hadoop,PR-5306,2,24,100,36,136
hadoop,PR-5306,3,25,102,37,139
hadoop,PR-5297,2,7,562,17,579
hadoop,PR-4967,7,29,1393,595,1988
hadoop,PR-4967,8,29,1399,595,1994
hadoop,PR-5318,1,27,1506,913,2419
hadoop,PR-5318,2,27,1557,915,2472
hadoop,PR-5320,1,3,96,84,180
hadoop,PR-5317,7,2,276,485,761
hadoop,PR-4967,9,29,1399,595,1994
hadoop,PR-5320,2,5,171,157,328
hadoop,PR-5204,3,1,4,0,4
hadoop,PR-4967,10,29,813,9,822
hadoop,PR-4967,11,29,813,9,822
hadoop,PR-5318,3,30,1631,946,2577
hadoop,PR-5329,2,1,1,1,2
hadoop,PR-5333,2,2,168,70,238
hadoop,PR-5318,4,31,1676,988,2664
hadoop,PR-5320,3,11,450,383,833
hadoop,PR-5337,1,4,49,87,136
hadoop,PR-5329,3,1,1,1,2
hadoop,PR-5340,1,4,233,195,428
hadoop,PR-5341,1,1,65,58,123
hadoop,PR-5351,1,1,2,2,4
hadoop,PR-5352,1,3,93,2,95
hadoop,PR-5353,1,1,5,5,10
hadoop,PR-5354,1,6,458,18,476
hadoop,PR-5320,4,11,441,385,826
hadoop,PR-5355,1,1,10,3,13
hadoop,PR-5340,2,4,237,197,434
hadoop,PR-4968,7,11,228,35,263
hadoop,PR-5362,1,15,75,2,77
hadoop,PR-5367,1,1,6,0,6
hadoop,PR-5341,2,1,65,58,123
hadoop,PR-5374,1,7,510,37,547
hadoop,PR-5376,1,1,4,0,4
hadoop,PR-5329,4,1,1,1,2
hadoop,PR-5378,1,1,6,6,12
hadoop,PR-5365,2,2,48,3,51
hadoop,PR-5177,3,2,20,1,21
hadoop,PR-5380,1,22,1732,1680,3412
hadoop,PR-5384,1,1,1,1,2
hadoop,PR-4835,5,13,172,166,338
hadoop,PR-4835,6,13,172,166,338
hadoop,PR-5391,2,11,146,6,152
hadoop,PR-5392,1,1,34,19,53
hadoop,PR-5391,3,10,159,5,164
hadoop,PR-5398,1,1,7,1,8
hadoop,PR-5402,1,2,13,0,13
hadoop,PR-5403,2,2,35,0,35
hadoop,PR-5408,1,2,22,14,36
hadoop,PR-5408,2,2,22,14,36
hadoop,PR-5402,2,3,19,1,20
hadoop,PR-5402,3,3,23,1,24
hadoop,PR-5204,4,1,4,0,4
hadoop,PR-5414,1,3,27,1,28
hadoop,PR-5415,1,1,4,4,8
hadoop,PR-5416,1,1,8,4,12
hadoop,PR-5403,3,2,41,0,41
hadoop,PR-5419,1,1,2,2,4
hadoop,PR-5403,4,2,66,6,72
hadoop,PR-5403,5,2,66,6,72
hadoop,PR-4834,4,1,1,0,1
hadoop,PR-5337,2,4,49,87,136
hadoop,PR-5423,1,4,73,4,77
hadoop,PR-5424,1,5,18,9,27
hadoop,PR-5425,1,2,62,0,62
hadoop,PR-5425,2,2,62,0,62
hadoop,PR-5054,18,13,317,63,380
hadoop,PR-5054,19,13,317,63,380
hadoop,PR-5402,4,3,23,1,24
hadoop,PR-5399,4,9,524,15,539
hadoop,PR-5200,3,4,57,18,75
hadoop,PR-5430,1,1,15,10,25
hadoop,PR-5380,4,23,1739,1687,3426
hadoop,PR-5329,5,1,3,2,5
hadoop,PR-5403,6,2,66,6,72
hadoop,PR-5436,1,2,62,8,70
hadoop,PR-5399,7,8,527,13,540
hadoop,PR-5438,1,1,14,7,21
hadoop,PR-5438,2,1,14,7,21
hadoop,PR-5438,3,1,26,15,41
hadoop,PR-5438,4,1,27,16,43
hadoop,PR-5442,1,1,5,1,6
hadoop,PR-5443,1,17,342,505,847
hadoop,PR-5317,8,2,276,485,761
hadoop,PR-5332,4,106,2292,2013,4305
hadoop,PR-5317,9,2,272,483,755
hadoop,PR-5445,1,7,66,5,71
hadoop,PR-5445,2,7,85,5,90
hadoop,PR-5445,3,7,85,5,90
hadoop,PR-5447,1,7,273,9,282
hadoop,PR-5399,8,8,515,14,529
hadoop,PR-5447,2,7,276,11,287
hadoop,PR-5447,3,7,278,11,289
hadoop,PR-5443,2,19,565,707,1272
hadoop,PR-5332,5,106,2294,2015,4309
hadoop,PR-5452,1,1,4,0,4
hadoop,PR-5204,5,1,4,0,4
hadoop,PR-5335,11,4,42,1,43
hadoop,PR-5391,4,10,159,5,164
hadoop,PR-5455,1,2,114,95,209
hadoop,PR-5391,5,11,226,5,231
hadoop,PR-5443,3,21,540,693,1233
hadoop,PR-5391,6,11,226,7,233
hadoop,PR-5332,7,106,2281,2012,4293
hadoop,PR-5455,2,2,113,95,208
hadoop,PR-4996,11,51,764,384,1148
hadoop,PR-4996,12,51,766,384,1150
hadoop,PR-5443,4,21,541,695,1236
hadoop,PR-5446,4,9,209,13,222
hadoop,PR-5332,8,106,2282,2006,4288
hadoop,PR-5335,13,4,42,1,43
hadoop,PR-5446,5,9,215,13,228
hadoop,PR-4996,13,52,779,384,1163
hadoop,PR-5424,2,5,19,9,28
hadoop,PR-5462,1,1,33,12,45
hadoop,PR-4996,14,52,770,384,1154
hadoop,PR-5464,1,1,12,10,22
hadoop,PR-5446,7,8,204,11,215
hadoop,PR-5465,1,55,1799,1625,3424
hadoop,PR-5466,1,1,9,3,12
hadoop,PR-5446,8,8,203,11,214
hadoop,PR-5468,1,3,166,10,176
hadoop,PR-5468,2,3,184,10,194
hadoop,PR-5469,5,3,530,1,531
hadoop,PR-5421,10,55,1000,1358,2358
hadoop,PR-5335,14,4,42,1,43
hadoop,PR-5447,4,7,304,11,315
hadoop,PR-5475,1,1,2,2,4
hadoop,PR-5150,1,1,14,0,14
hadoop,PR-5477,1,2,37,2,39
hadoop,PR-5479,1,6,31,31,62
hadoop,PR-5475,2,12,28,26,54
hadoop,PR-5479,2,6,32,31,63
hadoop,PR-5462,2,2,60,13,73
hadoop,PR-5475,3,12,28,26,54
hadoop,PR-5451,10,4,89,131,220
hadoop,PR-5451,11,5,89,160,249
hadoop,PR-5484,1,2,22,16,38
hadoop,PR-5421,11,55,1003,1357,2360
hadoop,PR-5472,4,10,426,3,429
hadoop,PR-5451,12,5,89,160,249
hadoop,PR-5451,13,5,89,160,249
hadoop,PR-5475,4,12,28,26,54
hadoop,PR-5485,1,5,40,7,47
hadoop,PR-5485,2,5,44,8,52
hadoop,PR-5487,1,2,7,1,8
hadoop,PR-5487,2,2,10,4,14
hadoop,PR-5489,1,1,1,2,3
hadoop,PR-5490,1,1,2,0,2
hadoop,PR-5486,8,7,124,16,140
hadoop,PR-5486,9,7,122,16,138
hadoop,PR-5476,7,8,431,6,437
hadoop,PR-5486,10,7,130,15,145
hadoop,PR-5476,8,8,430,5,435
hadoop,PR-5475,5,12,28,26,54
hadoop,PR-5486,11,7,131,16,147
hadoop,PR-5485,3,5,44,8,52
hadoop,PR-5494,1,7,204,17,221
hadoop,PR-5486,12,7,131,16,147
hadoop,PR-5495,1,5,173,7,180
hadoop,PR-5495,3,5,175,7,182
hadoop,PR-5421,12,59,1271,1556,2827
hadoop,PR-5421,13,60,1292,1569,2861
hadoop,PR-5494,2,8,437,39,476
hadoop,PR-5494,3,8,449,39,488
hadoop,PR-5476,9,8,431,6,437
hadoop,PR-5498,1,20,1236,6,1242
hadoop,PR-5499,1,2,39,25,64
hadoop,PR-5483,4,2,23,0,23
hadoop,PR-5483,5,3,52,5,57
hadoop,PR-5483,6,2,52,0,52
hadoop,PR-5421,14,60,1293,1579,2872
hadoop,PR-5483,7,2,52,0,52
hadoop,PR-5500,1,1,3,0,3
hadoop,PR-5499,2,2,39,25,64
hadoop,PR-5501,1,2,8,4,12
hadoop,PR-5477,2,2,62,2,64
hadoop,PR-5477,3,2,62,2,64
hadoop,PR-5364,7,2,141,37,178
hadoop,PR-5364,8,2,140,37,177
hadoop,PR-5364,9,2,140,37,177
hadoop,PR-5503,1,119,1146,1094,2240
hadoop,PR-5420,15,4,288,405,693
hadoop,PR-5420,16,4,289,410,699
hadoop,PR-5503,2,119,1146,1094,2240
hadoop,PR-5503,3,119,1146,1094,2240
hadoop,PR-5496,2,8,278,3,281
hadoop,PR-5508,1,2,52,2,54
hadoop,PR-5508,2,2,50,2,52
hadoop,PR-5508,3,2,50,2,52
hadoop,PR-5364,10,2,140,37,177
hadoop,PR-5503,4,119,1170,1108,2278
hadoop,PR-5503,5,119,1170,1108,2278
hadoop,PR-5333,3,2,137,4,141
hadoop,PR-5505,3,5,68,27,95
hadoop,PR-5380,5,23,1667,1616,3283
hadoop,PR-5505,4,5,81,27,108
hadoop,PR-5505,5,5,108,27,135
hadoop,PR-5465,2,56,1802,1627,3429
hadoop,PR-5510,1,1,34,21,55
hadoop,PR-5496,3,10,328,4,332
hadoop,PR-5496,4,10,366,4,370
hadoop,PR-5054,20,13,317,63,380
hadoop,PR-5054,21,13,317,63,380
hadoop,PR-5512,1,1,0,8,8
hadoop,PR-5513,1,2,24,0,24
hadoop,PR-5364,11,2,140,37,177
hadoop,PR-5497,14,7,117,11,128
hadoop,PR-5497,15,7,117,11,128
hadoop,PR-5497,16,7,117,11,128
hadoop,PR-5496,5,10,364,5,369
hadoop,PR-5054,22,13,317,63,380
hadoop,PR-5510,2,1,38,21,59
hadoop,PR-5496,6,10,360,5,365
hadoop,PR-5476,10,8,431,6,437
hadoop,PR-5420,17,4,289,410,699
hadoop,PR-5510,3,1,38,21,59
hadoop,PR-5465,3,56,1802,1627,3429
hadoop,PR-5515,1,4,109,1,110
hadoop,PR-5481,3,13,155,58,213
hadoop,PR-5483,8,2,52,0,52
hadoop,PR-5476,11,8,430,6,436
hadoop,PR-5335,15,4,42,1,43
hadoop,PR-5329,6,1,3,2,5
hadoop,PR-5516,1,27,938,90,1028
hadoop,PR-5517,1,6,46,1,47
hadoop,PR-5517,2,6,46,1,47
hadoop,PR-5355,2,1,10,3,13
hadoop,PR-5518,1,2,65,4,69
hadoop,PR-5518,2,2,69,5,74
hadoop,PR-5518,3,3,106,5,111
hadoop,PR-5520,1,3,70,1,71
hadoop,PR-5520,2,3,70,1,71
hadoop,PR-5521,6,4,80,6,86
hadoop,PR-5523,1,8,243,62,305
hadoop,PR-5521,7,3,75,5,80
hadoop,PR-5524,1,2,0,16,16
hadoop,PR-5520,3,3,66,1,67
hadoop,PR-5519,3,16,394,122,516
hadoop,PR-5521,8,4,86,6,92
hadoop,PR-5523,2,8,244,62,306
hadoop,PR-5525,1,3,41,0,41
hadoop,PR-5526,1,1,1,0,1
hadoop,PR-5527,1,2,2,2,4
hadoop,PR-5528,1,15,287,35,322
hadoop,PR-5529,1,15,287,35,322
hadoop,PR-5521,9,4,89,6,95
hadoop,PR-5523,3,8,268,62,330
hadoop,PR-5530,1,15,302,49,351
hadoop,PR-5531,1,15,296,49,345
hadoop,PR-5531,2,15,297,49,346
hadoop,PR-5529,2,15,287,35,322
hadoop,PR-5530,2,15,302,49,351
hadoop,PR-5531,3,15,297,49,346
hadoop,PR-5521,10,4,89,6,95
hadoop,PR-5519,4,28,1213,244,1457
hadoop,PR-5533,1,2,13,4,17
hadoop,PR-5518,4,3,106,5,111
hadoop,PR-5525,2,9,362,9,371
hadoop,PR-5529,3,15,288,35,323
hadoop,PR-5535,1,1,2,3,5
hadoop,PR-5519,5,30,1391,271,1662
hadoop,PR-5534,2,7,62,9,71
hadoop,PR-5533,2,2,19,4,23
hadoop,PR-5536,3,7,62,9,71
hadoop,PR-5525,3,9,368,9,377
hadoop,PR-5535,2,4,154,135,289
hadoop,PR-5537,1,2,90,8,98
hadoop,PR-5537,2,2,90,5,95
hadoop,PR-5537,3,2,90,5,95
hadoop,PR-5519,6,30,1569,271,1840
hadoop,PR-5536,4,7,62,9,71
hadoop,PR-5536,5,7,62,9,71
hadoop,PR-5538,1,3,63,19,82
hadoop,PR-5537,4,2,90,5,95
hadoop,PR-5525,4,9,368,9,377
hadoop,PR-5536,6,7,62,9,71
hadoop,PR-5539,1,16,19,19,38
hadoop,PR-5540,1,2,9,0,9
hadoop,PR-5540,2,2,9,0,9
hadoop,PR-5540,3,3,18,4,22
hadoop,PR-5541,1,10,245,4,249
hadoop,PR-5541,2,11,253,5,258
hadoop,PR-5541,3,11,253,5,258
hadoop,PR-5525,5,9,368,9,377
hadoop,PR-5532,2,4,113,19,132
hadoop,PR-5537,5,2,87,5,92
hadoop,PR-5541,4,11,254,5,259
hadoop,PR-5519,7,30,1569,271,1840
hadoop,PR-5532,3,4,139,22,161
hadoop,PR-5543,1,20,467,73,540
hadoop,PR-5536,7,7,62,9,71
hadoop,PR-5543,2,20,466,73,539
hadoop,PR-5543,3,20,465,73,538
hadoop,PR-5544,1,9,58,55,113
hadoop,PR-5542,2,1,1,1,2
hadoop,PR-5545,1,2,20,0,20
hadoop,PR-5567,3,3,7,3,10
hadoop,PR-5575,2,6,58,57,115
hadoop,PR-5575,3,6,58,57,115
hadoop,PR-5576,1,22,889,63,952
hadoop,PR-5575,4,6,59,57,116
hadoop,PR-5575,5,6,59,57,116
hadoop,PR-5581,1,1,8,0,8
hadoop,PR-5583,1,4,158,10,168
hadoop,PR-5583,2,4,158,10,168
hadoop,PR-5591,1,1,1,1,2
hadoop,PR-5583,3,4,154,1,155
hadoop,PR-5593,1,1,16,1,17
hadoop,PR-5583,4,4,146,1,147
hadoop,PR-5599,1,2,40,0,40
hadoop,PR-5599,2,2,40,0,40
hadoop,PR-5576,2,29,1225,135,1360
hadoop,PR-5603,1,2,5,1,6
hadoop,PR-5604,1,3,3,3,6
hadoop,PR-5576,3,29,1227,135,1362
hadoop,PR-5603,2,2,7,1,8
hadoop,PR-5591,3,1,9,1,10
hadoop,PR-5603,3,2,6,1,7
hadoop,PR-5603,4,2,7,1,8
hadoop,PR-5617,1,1,7,5,12
hadoop,PR-5617,2,1,7,5,12
hadoop,PR-5603,5,2,7,1,8
hadoop,PR-5583,5,4,155,8,163
hadoop,PR-5627,1,1,3,3,6
hadoop,PR-5632,1,1,26,8,34
hadoop,PR-5633,1,2,60,6,66
hadoop,PR-5633,2,2,59,6,65
hadoop,PR-5637,1,1,1,1,2
hadoop,PR-5639,1,4,15,6,21
hadoop,PR-5640,1,2,64,17,81
hadoop,PR-5640,2,2,64,17,81
hadoop,PR-5642,1,1,3,2,5
hadoop,PR-5642,2,1,3,5,8
hadoop,PR-5642,3,1,2,5,7
hadoop,PR-5640,3,3,185,17,202
hadoop,PR-5640,4,3,184,16,200
hadoop,PR-5640,5,3,186,16,202
hadoop,PR-5673,1,3,7,13,20
hadoop,PR-5680,1,4,125,0,125
hadoop,PR-5680,2,4,123,0,123
hadoop,PR-5682,1,2,381,0,381
hadoop,PR-5686,1,1,9,9,18
hadoop,PR-5639,2,4,15,7,22
hadoop,PR-5687,1,1,5,4,9
hadoop,PR-5639,3,4,15,7,22
hadoop,PR-5673,2,1,2,1,3
hadoop,PR-5673,3,3,8,13,21
hadoop,PR-5673,4,3,9,14,23
hadoop,PR-5673,5,3,9,14,23
hadoop,PR-5706,1,1,1,1,2
hadoop,PR-5710,1,2,67,10,77
hadoop,PR-5714,1,4,119,41,160
hadoop,PR-5719,1,16,427,25,452
hadoop,PR-5720,2,6,65,12,77
hadoop,PR-5720,3,6,64,12,76
hadoop,PR-5720,4,6,64,12,76
hadoop,PR-5719,2,17,440,25,465
hadoop,PR-5711,9,18,510,78,588
hadoop,PR-5711,10,18,511,79,590
hadoop,PR-5711,11,16,509,75,584
hadoop,PR-5711,12,16,596,77,673
hadoop,PR-5720,5,6,66,12,78
hadoop,PR-5720,6,6,66,12,78
hadoop,PR-5685,10,2,34,35,69
hadoop,PR-5685,11,2,34,35,69
hadoop,PR-5685,12,1,32,35,67
hadoop,PR-5685,13,1,30,36,66
hadoop,PR-5685,14,1,32,36,68
hadoop,PR-5726,3,3,61,91,152
hadoop,PR-5758,1,6,227,0,227
hadoop,PR-5760,2,2,17,7,24
hadoop,PR-5760,3,1,16,7,23
hadoop,PR-5767,1,17,340,269,609
hadoop,PR-5771,1,9,268,19,287
hadoop,PR-5776,1,1,0,1,1
hadoop,PR-5776,2,2,0,2,2
hadoop,PR-5778,1,4,157,1,158
hadoop,PR-5778,2,4,157,0,157
hadoop,PR-5778,3,5,165,0,165
hadoop,PR-5776,3,2,2,2,4
hadoop,PR-5778,4,5,165,0,165
hadoop,PR-5778,5,5,165,0,165
hadoop,PR-5786,1,8,32,0,32
hadoop,PR-5706,2,2,3,3,6
hadoop,PR-5793,1,3,60,15,75
hadoop,PR-5793,2,4,77,18,95
hadoop,PR-5793,3,4,78,18,96
hadoop,PR-5717,4,123,1210,1125,2335
hadoop,PR-5799,1,3,15,4,19
hadoop,PR-5717,5,123,1210,1125,2335
hadoop,PR-5768,11,63,938,1481,2419
hadoop,PR-5768,13,64,956,1494,2450
hadoop,PR-5806,1,4,119,1,120
hadoop,PR-5807,1,2,32,15,47
hadoop,PR-5813,1,1,1,1,2
hadoop,PR-5768,14,66,998,1508,2506
hadoop,PR-5814,1,3,19,1,20
hadoop,PR-5821,1,3,102,24,126
hadoop,PR-5814,2,4,212,1,213
hadoop,PR-5814,3,4,212,1,213
hadoop,PR-5829,1,4,82,28,110
hadoop,PR-5826,3,2,2,2,4
hadoop,PR-5726,4,3,61,91,152
hadoop,PR-5637,2,1,1,1,2
hadoop,PR-5832,2,18,383,126,509
hadoop,PR-5835,1,18,294,74,368
hadoop,PR-5832,3,29,591,143,734
hadoop,PR-5816,15,25,1256,7,1263
hadoop,PR-5816,16,26,1320,11,1331
hadoop,PR-5810,7,18,1776,2,1778
hadoop,PR-5837,1,1,11,9,20
hadoop,PR-5835,2,20,316,85,401
hadoop,PR-5835,3,20,316,85,401
hadoop,PR-5838,1,1,1,1,2
hadoop,PR-5840,1,2,294,50,344
hadoop,PR-5841,1,14,710,858,1568
hadoop,PR-5816,17,26,1320,11,1331
hadoop,PR-5832,4,37,1312,316,1628
hadoop,PR-5821,2,3,102,24,126
hadoop,PR-5844,1,1,8,0,8
hadoop,PR-5843,5,1,25,21,46
hadoop,PR-5845,1,4,30,1,31
hadoop,PR-5847,2,3,81,0,81
hadoop,PR-5847,3,3,81,0,81
hadoop,PR-5847,4,3,98,0,98
hadoop,PR-5816,18,26,1323,11,1334
hadoop,PR-5841,2,14,712,858,1570
hadoop,PR-5810,8,18,1776,2,1778
hadoop,PR-5838,2,1,1,1,2
hadoop,PR-5848,1,1,1,1,2
hadoop,PR-5849,1,3,134,62,196
hadoop,PR-5849,2,3,132,60,192
hadoop,PR-5816,19,26,1322,11,1333
