project,pr_name,pr_base_branch,build_id,build_duration,build_timestamp,build_result,build_head_sha,ts_duration,passcount,failcount,skipcount,build_date,trunk_sha,trunk_sha_source,stage_id,stage_duration_by_suite_sum,stage_duration_by_method_sum,num_pass_class,num_fail_class,num_trans_class,num_pass_method,num_fail_method
hive,PR-3317,master,3,18691.0,1653393226.0,FAILURE,a610bf7d56b0baa30a37185c523541351a1f0e1d,106237.37,43217,1,590,2022-05-24,2500b2dfb19b9ed60f88ea64d3d35e410b34961f,nearest_commit,single,6785849.967999999,97900.704,1281,1,21,43217,1
hive,PR-3137,master,33,25557.0,1653394303.0,FAILURE,8389733a8a0533326f18c881cd95df76ea1b2dad,105179.96,43075,56,591,2022-05-24,dee417faa7341b827f8289814f0aacdeeed82abb,nearest_commit,single,6882589.567984,96946.122,1260,21,20,43075,55
hive,PR-3137,master,34,29393.0,1653483936.0,FAILURE,e465f7395708d4c4cf317885c2c952e7db04edd6,102642.52,43077,54,591,2022-05-25,34b24d55ade393673424f077b69add43bad9f731,nearest_commit,single,6550955.586,94509.139,1261,20,1,43077,53
hive,PR-3303,master,3,32214.0,1653509113.0,FAILURE,6016d90fb0dcff476ea67dae9d641e370f6a2a4e,105030.305,43220,1,592,2022-05-25,34b24d55ade393673424f077b69add43bad9f731,nearest_commit,single,6669707.72700002,97009.062,1281,1,21,43220,1
hive,PR-3303,master,4,27241.0,1653555319.0,FAILURE,48bc482b7be7e632d0a7676919f149ace513afbb,102147.35,43225,2,592,2022-05-26,bd7b8a1033645fa780509e8d2a6943578e1f4e08,nearest_commit,single,6525331.264999999,94350.91599999998,1280,2,3,43225,2
hive,PR-3254,master,35,11138.0,1654069974.0,ABORTED,47ee2761704bb3ee13549ef86c856e6c27b90a96,96078.96,45002,1,568,2022-06-01,1e3e07c87e71dc16f05ad269b250d65ad7c02232,nearest_commit,single,5420646.281999961,88028.98300000001,1217,1,2,45002,1
hive,PR-3289,master,6,19459.0,1654076390.0,FAILURE,2bd2ca05f30951e9f181fe4e484c97f1cbf4209a,95700.21,43742,7,565,2022-06-01,6626b5564ee206db5a656d2f611ed71f10a0ffc1,nearest_commit,single,6047312.188000001,88056.64499999999,1155,3,5,43742,7
hive,PR-3288,master,4,12222.0,1654139395.0,UNSTABLE,e6a97773386f9b4f9fffaccf6dc109a0fb86c98e,105816.016,46257,1,592,2022-06-01,8c13be61c65211b15bf87bb26db1f03feef2c714,nearest_commit,single,6812469.244000001,97526.518,1285,1,4,46257,1
hive,PR-3289,master,7,22990.0,1654165290.0,FAILURE,31471d28fddb53131c507c94fd74ab2d3d2d3935,106712.93,46238,23,592,2022-06-02,63326ff775206e59547b6b1332e25279e90ef5ee,nearest_commit,single,6948386.575,98387.31,1279,7,8,46238,23
hive,PR-3289,master,8,24754.0,1654193552.0,UNSTABLE,77787d8ff828352c1fa35ac04ae0375e934e62b9,99640.375,46238,23,592,2022-06-02,63326ff775206e59547b6b1332e25279e90ef5ee,nearest_commit,single,6123694.11698398,91465.395,1279,7,0,46238,23
hive,PR-3303,master,9,12571.0,1654259295.0,UNSTABLE,d015286e5f2a481b42b73f3efd8b74809b04b279,111244.96,46312,5,601,2022-06-03,5f49636c4ab2df9996aa8a874908926556c6eb5e,nearest_commit,single,7215315.465,102571.506,1285,2,9,46312,5
hive,PR-3289,master,10,14123.0,1654279491.0,UNSTABLE,1a9a659f26edf485fef38ce2d6815258a0b7ac7e,102475.33,46296,22,601,2022-06-03,5f49636c4ab2df9996aa8a874908926556c6eb5e,nearest_commit,single,6837650.778000001,94535.014,1281,6,8,46296,22
hive,PR-3347,master,1,11219.0,1654542636.0,UNSTABLE,78858d04d5f22a02a6ee0d55052ab3e0bdcbb5d9,104356.8,46320,1,601,2022-06-06,cdb1052e24ca493c6486fef3dd8956dde61be834,nearest_commit,single,7038485.639008,96215.812,1286,1,7,46320,1
hive,PR-3247,master,6,10149.0,1654595968.0,FAILURE,7e4676c7370213627aa86efb96c990c070a903ab,99238.984,46316,5,601,2022-06-07,cdb1052e24ca493c6486fef3dd8956dde61be834,nearest_commit,single,6354927.367,91460.149,1283,4,5,46316,5
hive,PR-3296,master,9,25739.0,1654671539.0,FAILURE,20193ad566d5acc5172ec0e570113149c99b3fbc,93932.75,45790,7,565,2022-06-08,cdb1052e24ca493c6486fef3dd8956dde61be834,nearest_commit,single,6040121.81800002,86646.225,1260,5,9,45790,7
hive,PR-3137,master,35,18452.0,1654698660.0,FAILURE,d50f82be56743897dfc9c2a3fc03f71cba504a03,106287.555,46210,54,600,2022-06-08,3048d4092611591250d68093035ec96c0af406da,nearest_commit,single,6827707.157,98108.535,1268,20,22,46210,53
hive,PR-3296,master,10,26420.0,1654701526.0,FAILURE,f8cfe9350c666bc5367aa4f29c052e2fce65f8f0,99305.61,45780,22,565,2022-06-08,3048d4092611591250d68093035ec96c0af406da,nearest_commit,single,6413064.806,91380.2,1260,5,23,45780,22
hive,PR-3247,master,7,9790.0,1654775342.0,FAILURE,fdfb4d2502c161d136dbf8cbbab3cf61b26f77ef,99151.06,46346,2,659,2022-06-09,568ded4b22a020f4d2d3567f15b287b25a3f2b71,nearest_commit,single,6275076.18699998,91312.381,1285,2,6,46346,2
hive,PR-3339,master,4,8685.0,1654856624.0,UNSTABLE,08ac1780a7222f9f7c1b1b8d725cdf03749bf6ec,106087.14,46394,1,660,2022-06-10,ac3e8bae3a62e9ad08471aa13df47c9e8667e8c2,nearest_commit,single,6920247.390000001,97618.649,1295,1,3,46394,1
hive,PR-3359,master,1,21816.0,1654868091.0,FAILURE,1412d651fda8fe5d6002fcf22c27071f9a403032,105989.19,46339,10,660,2022-06-10,f29cb2245c97102975ea0dd73783049eaa0947a0,nearest_commit,single,6801244.545,97557.684,1278,10,9,46339,10
hive,PR-3360,master,1,9764.0,1655038665.0,FAILURE,bc7b82ba5a9823313afa26cd8c85ba0744696cce,90678.05,46284,14,659,2022-06-12,f29cb2245c97102975ea0dd73783049eaa0947a0,nearest_commit,single,5553656.095000001,83525.654,1278,8,16,46284,14
hive,PR-3362,master,1,8610.0,1655120825.0,UNSTABLE,e4d316c775baee647877d67ec6e03813d20b7d5a,91541.195,46318,31,660,2022-06-13,83b4a0887cc1c081af64f353d3e66d3d977c861d,nearest_commit,single,5535111.272,84121.702,1285,3,11,46318,31
